kappa,k,q1,q2,m1,m2,dm,unspecified1,lhs_ass1,ass1_holds,mono_holds,cross_partial_negative,m_soph,m_naive,u_soph,u_naive,welfare_loss,naive_worse,naive_underspec
1.4,6,0.7999999999999999,0.8099999999999999,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,74.8,74.8,0.0,True,True
1.4,6,0.8099999999999999,0.82,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,74.8,74.8,0.0,True,True
1.4,6,0.82,0.83,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,74.8,74.8,0.0,True,True
1.4,6,0.83,0.84,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,74.8,74.8,0.0,True,True
1.4,6,0.84,0.85,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,74.8,74.8,0.0,True,True
1.4,6,0.85,0.86,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,5.868,74.8,73.7742001502043,1.0257998497957033,True,True
1.4,6,0.86,0.87,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,5.274,74.8,70.15789466128723,4.642105338712767,True,True
1.4,6,0.87,0.88,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,4.779,74.8,68.37600406275291,6.423995937247085,True,True
1.4,6,0.88,0.89,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,4.347,74.8,67.72493760259827,7.075062397401723,True,True
1.4,6,0.89,0.9,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,3.9570000000000003,74.8,67.85358083494174,6.946419165058259,True,True
1.4,6,0.9,0.91,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,3.597,74.8,68.57582431092779,6.2241756890722115,True,True
1.4,6,0.91,0.9199999999999999,6.0,5.913,-0.08699999999999974,0.0,-0.0,True,True,True,6.0,3.255,74.8,69.77482993096544,5.025170069034559,True,True
1.4,6,0.9199999999999999,0.9299999999999999,5.913,4.7250000000000005,-1.1879999999999997,0.08699999999999974,-0.007254199977697428,True,True,True,5.913,2.928,74.80270652227125,71.40148819911607,3.4012183231551774,True,True
1.4,6,0.9299999999999999,0.94,4.7250000000000005,3.876,-0.8490000000000006,1.2749999999999995,-0.09252763336441522,True,True,True,4.7250000000000005,2.613,75.5344644377662,73.42866378085748,2.105800656908727,True,True
1.4,6,0.94,0.95,3.876,3.168,-0.7079999999999997,2.124,-0.13142335749721792,True,True,True,3.876,2.301,77.16828442710295,75.83640637899697,1.3318780481059775,True,True
1.4,6,0.95,0.96,3.168,2.532,-0.6360000000000001,2.832,-0.14526260970554322,True,True,True,3.168,1.992,79.45415916860854,78.63956408946906,0.8145950791394796,True,True
1.4,6,0.96,0.97,2.532,1.92,-0.6120000000000001,3.468,-0.14157067699624493,True,True,True,2.532,1.68,82.31166582205265,81.85668663904345,0.4549791830092005,True,True
1.4,6,0.97,0.98,1.92,1.314,-0.6059999999999999,4.08,-0.12427356653761099,True,True,True,1.92,1.365,85.73334107707488,85.5291788846898,0.20416219238508404,True,True
1.4,6,0.98,0.99,1.314,0.681,-0.633,4.686,-0.09466988648989622,True,True,True,1.314,1.041,89.75870083145006,89.70840675143975,0.05029408001030333,True,True
1.4,7,0.7,0.71,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.71,0.72,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.72,0.73,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.73,0.74,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.74,0.75,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.75,0.76,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.76,0.77,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.77,0.78,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.78,0.79,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.79,0.7999999999999999,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.7999999999999999,0.8099999999999999,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.8099999999999999,0.82,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.82,0.83,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,65.7,65.7,0.0,True,True
1.4,7,0.83,0.84,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,6.3420000000000005,65.7,60.30663893787613,5.393361062123873,True,True
1.4,7,0.84,0.85,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,5.7015,65.7,56.98510583881354,8.714894161186464,True,True
1.4,7,0.85,0.86,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,5.194,65.7,55.679892085999526,10.020107914000477,True,True
1.4,7,0.86,0.87,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,4.7635000000000005,65.7,55.48471878829885,10.215281211701154,True,True
1.4,7,0.87,0.88,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,4.382,65.7,56.00691867378375,9.693081326216252,True,True
1.4,7,0.88,0.89,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,4.0355,65.7,57.057478371546935,8.642521628453068,True,True
1.4,7,0.89,0.9,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,3.7135000000000002,65.7,58.52902413898119,7.17097586101881,True,True
1.4,7,0.9,0.91,7.0,6.314,-0.6859999999999999,0.0,-0.0,True,True,True,7.0,3.4055,65.7,60.35564142287113,5.344358577128872,True,True
1.4,7,0.91,0.9199999999999999,6.314,5.0715,-1.2424999999999997,0.6859999999999999,-0.06469712611727152,True,True,True,6.314,3.1045000000000003,65.82851476225667,62.50759633982677,3.320918422429905,True,True
1.4,7,0.9199999999999999,0.9299999999999999,5.0715,4.2455,-0.8260000000000005,1.9284999999999997,-0.1608014328389601,True,True,True,5.0715,2.814,67.14203407907999,64.99379772012917,2.1482363589508253,True,True
1.4,7,0.9299999999999999,0.94,4.2455,3.577,-0.6684999999999999,2.7545,-0.1998959734135544,True,True,True,4.2455,2.527,69.26460355235562,67.8110024376315,1.4536011147241226,True,True
1.4,7,0.94,0.95,3.577,2.982,-0.5949999999999998,3.423,-0.2117995069270136,True,True,True,3.577,2.24,71.95624026449072,70.97606925323919,0.9801710112515281,True,True
1.4,7,0.95,0.96,2.982,2.4185,-0.5635000000000003,4.018,-0.2060964568491782,True,True,True,2.982,1.9495,75.15083122944242,74.51753458763893,0.6332966418034829,True,True
1.4,7,0.96,0.97,2.4185,1.862,-0.5564999999999998,4.5815,-0.18702596789454903,True,True,True,2.4185,1.6520000000000001,78.84782020075808,78.47676287123362,0.37105732952446147,True,True
1.4,7,0.97,0.98,1.862,1.2845,-0.5775000000000001,5.138,-0.15649940805643264,True,True,True,1.862,1.3475,83.08627158926609,82.91251908362983,0.17375250563625855,True,True
1.4,7,0.98,0.99,1.2845,0.672,-0.6124999999999999,5.7155000000000005,-0.11546857367328252,True,True,True,1.2845,1.0325,87.9398989288008,87.89618115689481,0.04371777190598891,True,True
1.4,8,0.7,0.71,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.71,0.72,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.72,0.73,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.73,0.74,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.74,0.75,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.75,0.76,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.76,0.77,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.77,0.78,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.78,0.79,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.79,0.7999999999999999,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,55.2,55.2,0.0,True,True
1.4,8,0.7999999999999999,0.8099999999999999,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,7.488,55.2,49.954435883240286,5.2455641167597165,True,True
1.4,8,0.8099999999999999,0.82,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,6.488,55.2,43.249993309802406,11.950006690197597,True,True
1.4,8,0.82,0.83,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,5.864,55.2,41.37896117535369,13.821038824646315,True,True
1.4,8,0.83,0.84,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,5.388,55.2,41.14419824191059,14.055801758089416,True,True
1.4,8,0.84,0.85,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,4.992,55.2,41.74374086976793,13.45625913023207,True,True
1.4,8,0.85,0.86,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,4.644,55.2,42.86349004490023,12.336509955099771,True,True
1.4,8,0.86,0.87,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,4.328,55.2,44.362802931885604,10.8371970681144,True,True
1.4,8,0.87,0.88,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,4.0360000000000005,55.2,46.17519344009041,9.024806559909592,True,True
1.4,8,0.88,0.89,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,3.7560000000000002,55.2,48.252601674638555,6.947398325361448,True,True
1.4,8,0.89,0.9,8.0,6.276,-1.7240000000000002,0.0,-0.0,True,True,True,8.0,3.488,55.2,50.591895911742505,4.608104088257498,True,True
1.4,8,0.9,0.91,6.276,5.148,-1.1280000000000001,1.7240000000000002,-0.18164152899409253,True,True,True,6.276,3.224,55.81829838926559,53.183252968886194,2.6350454203793987,True,True
1.4,8,0.91,0.9199999999999999,5.148,4.42,-0.7279999999999998,2.8520000000000003,-0.2689740578519802,True,True,True,5.148,2.964,57.864975142277984,56.0419961486645,1.8229789936134821,True,True
1.4,8,0.9199999999999999,0.9299999999999999,4.42,3.8320000000000003,-0.5879999999999996,3.58,-0.2985061600018031,True,True,True,4.42,2.708,60.51709115723077,59.18955091338685,1.32754024384392,True,True
1.4,8,0.9299999999999999,0.94,3.8320000000000003,3.3040000000000003,-0.528,4.167999999999999,-0.3024746477355943,True,True,True,3.8320000000000003,2.444,63.61976550209293,62.63646478246593,0.9833007196270032,True,True
1.4,8,0.94,0.95,3.3040000000000003,2.8080000000000003,-0.496,4.696,-0.290566895860139,True,True,True,3.3040000000000003,2.18,67.14245882721691,66.43294027978075,0.7095185474361614,True,True
1.4,8,0.95,0.96,2.8080000000000003,2.312,-0.49600000000000044,5.192,-0.2663147844601626,True,True,True,2.8080000000000003,1.9080000000000001,71.10038543429786,70.61479283763678,0.48559259666107835,True,True
1.4,8,0.96,0.97,2.312,1.8,-0.5119999999999998,5.688000000000001,-0.2321955048312114,True,True,True,2.312,1.624,75.53737056617479,75.23732901785796,0.30004154831682683,True,True
1.4,8,0.97,0.98,1.8,1.26,-0.54,6.2,-0.18884708640519315,True,True,True,1.8,1.332,80.52330961835851,80.37754209574375,0.14576752261476145,True,True
1.4,8,0.98,0.99,1.26,0.668,-0.592,6.74,-0.1361662473200812,True,True,True,1.26,1.028,86.15843368014342,86.121926177804,0.03650750233941835,True,True
1.4,9,0.7,0.71,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,43.300000000000004,43.300000000000004,0.0,True,True
1.4,9,0.71,0.72,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,43.300000000000004,43.300000000000004,0.0,True,True
1.4,9,0.72,0.73,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,43.300000000000004,43.300000000000004,0.0,True,True
1.4,9,0.73,0.74,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,43.300000000000004,43.300000000000004,0.0,True,True
1.4,9,0.74,0.75,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,43.300000000000004,43.300000000000004,0.0,True,True
1.4,9,0.75,0.76,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,43.300000000000004,43.300000000000004,0.0,True,True
1.4,9,0.76,0.77,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,43.300000000000004,43.300000000000004,0.0,True,True
1.4,9,0.77,0.78,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,9.0,43.300000000000004,43.300000000000004,0.0,True,True
1.4,9,0.78,0.79,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,6.795,43.300000000000004,25.498319270921655,17.80168072907835,True,True
1.4,9,0.79,0.7999999999999999,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,6.101999999999999,43.300000000000004,24.439630458228198,18.860369541771806,True,True
1.4,9,0.7999999999999999,0.8099999999999999,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,5.6385,43.300000000000004,24.977193710770102,18.322806289229902,True,True
1.4,9,0.8099999999999999,0.82,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,5.2695,43.300000000000004,26.124720009944987,17.175279990055017,True,True
1.4,9,0.82,0.83,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,4.959,43.300000000000004,27.631623478047587,15.668376521952418,True,True
1.4,9,0.83,0.84,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,4.68,43.300000000000004,29.37962635385022,13.920373646149784,True,True
1.4,9,0.84,0.85,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,4.4235,43.300000000000004,31.328934878063748,11.971065121936256,True,True
1.4,9,0.85,0.86,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,4.180499999999999,43.300000000000004,33.457798800320376,9.842201199679629,True,True
1.4,9,0.86,0.87,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,3.9509999999999996,43.300000000000004,35.76904186852221,7.530958131477796,True,True
1.4,9,0.87,0.88,9.0,9.0,0.0,0.0,-0.0,True,True,True,9.0,3.7259999999999995,43.300000000000004,38.25790230850223,5.042097691497773,True,True
1.4,9,0.88,0.89,9.0,5.602499999999999,-3.397500000000001,0.0,-0.0,True,True,True,9.0,3.501,43.300000000000004,40.9320701680476,2.3679298319524023,True,True
1.4,9,0.89,0.9,5.602499999999999,4.869,-0.7334999999999994,3.397500000000001,-0.39592364072959535,True,True,True,5.602499999999999,3.2805,45.334204444977864,43.81631482257898,1.517889622398883,True,True
1.4,9,0.9,0.91,4.869,4.342499999999999,-0.5265000000000004,4.131,-0.4352442901824804,True,True,True,4.869,3.0599999999999996,48.115643898645956,46.92660152730171,1.189042371344243,True,True
1.4,9,0.91,0.9199999999999999,4.342499999999999,3.888,-0.45449999999999946,4.657500000000001,-0.4392519896373064,True,True,True,4.342499999999999,2.835,51.25172034704654,50.28403150931277,0.9676888377337747,True,True
1.4,9,0.9199999999999999,0.9299999999999999,3.888,3.4694999999999996,-0.4185000000000003,5.112,-0.4262467848964294,True,True,True,3.888,2.601,54.71393747584952,53.91574904508397,0.7981884307655491,True,True
1.4,9,0.9299999999999999,0.94,3.4694999999999996,3.0599999999999996,-0.4095,5.5305,-0.4013522167230577,True,True,True,3.4694999999999996,2.367,58.51522288702258,57.8722726821978,0.6429502048247784,True,True
1.4,9,0.94,0.95,3.0599999999999996,2.646,-0.4139999999999997,5.94,-0.36753989808543996,True,True,True,3.0599999999999996,2.1195,62.689049939881045,62.18443184289573,0.5046180969853182,True,True
1.4,9,0.95,0.96,2.646,2.2095,-0.4365000000000001,6.354,-0.3259175925384964,True,True,True,2.646,1.8675,67.28554600158654,66.91943414350582,0.3661118580807141,True,True
1.4,9,0.96,0.97,2.2095,1.7459999999999998,-0.4635,6.7905,-0.27720175378979267,True,True,True,2.2095,1.6019999999999999,72.37283404199589,72.13724121873273,0.23559282326316122,True,True
1.4,9,0.97,0.98,1.7459999999999998,1.2329999999999999,-0.5129999999999999,7.2540000000000004,-0.220951091094076,True,True,True,1.7459999999999998,1.3185,78.04162803347906,77.92145602178522,0.12017201169383895,True,True
1.4,9,0.98,0.99,1.2329999999999999,0.6615,-0.5714999999999999,7.767,-0.1569144277351737,True,True,True,1.2329999999999999,1.0214999999999999,84.4135177909177,84.38284030002309,0.03067749089460392,True,True
1.4,10,0.7,0.71,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,30.0,30.0,0.0,True,True
1.4,10,0.71,0.72,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,30.0,30.0,0.0,True,True
1.4,10,0.72,0.73,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,30.0,30.0,0.0,True,True
1.4,10,0.73,0.74,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,10.0,30.0,30.0,0.0,True,True
1.4,10,0.74,0.75,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,6.295,30.0,5.033125921096602,24.9668740789034,True,True
1.4,10,0.75,0.76,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,5.805,30.0,6.325899831677219,23.67410016832278,True,True
1.4,10,0.76,0.77,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,5.48,30.0,7.903991038250076,22.096008961749924,True,True
1.4,10,0.77,0.78,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,5.23,30.0,9.597867150335802,20.4021328496642,True,True
1.4,10,0.78,0.79,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,5.01,30.0,11.373497997689086,18.626502002310914,True,True
1.4,10,0.79,0.7999999999999999,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,4.815,30.0,13.228581975314793,16.771418024685207,True,True
1.4,10,0.7999999999999999,0.8099999999999999,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,4.63,30.0,15.165414908062298,14.834585091937702,True,True
1.4,10,0.8099999999999999,0.82,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,4.455,30.0,17.191979286205573,12.808020713794427,True,True
1.4,10,0.82,0.83,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,4.29,30.0,19.318703759509624,10.681296240490376,True,True
1.4,10,0.83,0.84,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,4.12,30.0,21.551215216758283,8.448784783241717,True,True
1.4,10,0.84,0.85,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.955,30.0,23.905839095073528,6.094160904926472,True,True
1.4,10,0.85,0.86,10.0,10.0,0.0,0.0,-0.0,True,True,True,10.0,3.79,30.0,26.394626095072375,3.6053739049276246,True,True
1.4,10,0.86,0.87,10.0,4.865,-5.135,0.0,-0.0,True,True,True,10.0,3.62,30.0,29.030153150607767,0.9698468493922334,True,True
1.4,10,0.87,0.88,4.865,4.55,-0.3150000000000004,5.135,-0.7151107157575618,True,True,True,4.865,3.45,32.34603785192233,31.83355828072579,0.5124795711965433,True,True
1.4,10,0.88,0.89,4.55,4.2700000000000005,-0.27999999999999936,5.45,-0.6966918747288726,True,True,True,4.55,3.27,35.33132904214631,34.81769884724189,0.5136301949044153,True,True
1.4,10,0.89,0.9,4.2700000000000005,4.0,-0.27000000000000046,5.7299999999999995,-0.6677387671466021,True,True,True,4.2700000000000005,3.09,38.52366792481277,38.01400628798619,0.5096616368265785,True,True
1.4,10,0.9,0.91,4.0,3.73,-0.27,6.0,-0.6321630939469577,True,True,True,4.0,2.9050000000000002,41.944100000000006,41.446021160311815,0.49807883968819056,True,True
1.4,10,0.91,0.9199999999999999,3.73,3.45,-0.2799999999999998,6.27,-0.5913279602846828,True,True,True,3.73,2.71,45.62013486715079,45.14103810793767,0.479096759213121,True,True
1.4,10,0.9199999999999999,0.9299999999999999,3.45,3.1550000000000002,-0.29499999999999993,6.55,-0.546149538550785,True,True,True,3.45,2.505,49.585811582252084,49.1365608596885,0.44925072256358334,True,True
1.4,10,0.9299999999999999,0.94,3.1550000000000002,2.835,-0.3200000000000003,6.845,-0.49674639245444896,True,True,True,3.1550000000000002,2.29,53.88291112835379,53.47745861500872,0.40545251334506816,True,True
1.4,10,0.94,0.95,2.835,2.495,-0.33999999999999986,7.165,-0.4433372676400972,True,True,True,2.835,2.065,58.563010662094044,58.21759263269637,0.3454180293976705,True,True
1.4,10,0.95,0.96,2.495,2.115,-0.3799999999999999,7.505,-0.3849561743785671,True,True,True,2.495,1.83,63.690528303004896,63.42183467301151,0.2686936299933862,True,True
1.4,10,0.96,0.97,2.115,1.69,-0.42500000000000027,7.885,-0.321881426792212,True,True,True,2.115,1.575,69.34715502136952,69.16175093007952,0.18540409128999613,True,True
1.4,10,0.97,0.98,1.69,1.21,-0.48,8.31,-0.2531160141979283,True,True,True,1.69,1.305,75.63851057503638,75.54053822642511,0.09797234861126469,True,True
1.4,10,0.98,0.99,1.21,0.655,-0.5549999999999999,8.79,-0.17758179732099608,True,True,True,1.21,1.0150000000000001,82.70438082505333,82.67888848472752,0.025492340325811824,True,True
1.4,11,0.7,0.71,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.202,15.300000000000011,-3.509086120187675,18.809086120187686,True,True
1.4,11,0.71,0.72,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.234999999999999,15.300000000000011,-2.6972495765699716,17.997249576569985,True,True
1.4,11,0.72,0.73,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.2459999999999996,15.300000000000011,-1.7451010441600427,17.045101044160056,True,True
1.4,11,0.73,0.74,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.2459999999999996,15.300000000000011,-0.6833074249439868,15.983307424943998,True,True
1.4,11,0.74,0.75,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.234999999999999,15.300000000000011,0.48759439997471965,14.812405600025292,True,True
1.4,11,0.75,0.76,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.2075,15.300000000000011,1.777331458452462,13.52266854154755,True,True
1.4,11,0.76,0.77,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.169,15.300000000000011,3.1740413830459477,12.125958616954064,True,True
1.4,11,0.77,0.78,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.125,15.300000000000011,4.670559457341028,10.629440542658983,True,True
1.4,11,0.78,0.79,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.069999999999999,15.300000000000011,6.278316603712019,9.021683396287992,True,True
1.4,11,0.79,0.7999999999999999,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,4.004,15.300000000000011,7.9996134863228825,7.300386513677129,True,True
1.4,11,0.7999999999999999,0.8099999999999999,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,3.9324999999999997,15.300000000000011,9.832820612948574,5.467179387051438,True,True
1.4,11,0.8099999999999999,0.82,11.0,11.0,0.0,0.0,-0.0,True,True,True,11.0,3.8499999999999996,15.300000000000011,11.789257622193672,3.5107423778063396,True,True
1.4,11,0.82,0.83,11.0,2.992,-8.008,0.0,-0.0,True,True,True,11.0,3.7619999999999996,15.300000000000011,13.871660624354949,1.4283393756450629,True,True
1.4,11,0.83,0.84,2.992,3.19,0.19799999999999995,8.008,-1.4921272621574797,False,False,False,2.992,3.663,16.222929038974495,16.09219269330815,0.13073634566634595,True,False
1.4,11,0.84,0.85,3.19,3.344,0.15399999999999991,7.8100000000000005,-1.3616999536007146,False,False,False,3.19,3.5585,18.499213618613346,18.458698060314262,0.040515558299084375,True,False
